dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 220 1 0.052129000 0.017579600 0.026508200 0.314095000 0.205683000 0.107708000 0.613336000 0.645171000 0.253214000
 221 1 0.206804000 0.034203100 0.044494200 0.000465940 0.020299500 0.023172700 0.303463000 0.401582000 0.229263000
 222 1 0.006332440 0.016124900 0.010784800 0.155292000 0.117404000 0.014172300 0.170117000 0.156878000 0.065540000
 223 1 0.088017900 0.020749700 0.029020300 0.081771700 0.040957400 0.002212610 0.258490000 0.270894000 0.061400900
 224 1 0.074831200 0.000920742 0.010086000 0.049914500 0.001723160 0.032007200 0.244030000 0.268056000 0.085883100
 225 1 0.031862600 0.005518470 0.010965900 0.166226000 0.089238800 0.012771700 0.450751000 0.212359000 0.053876800
 226 1 0.048513900 0.013368800 0.027747800 0.079265100 0.039013900 0.010153900 0.272720000 0.302747000 0.080697100
 227 1 0.027319300 0.006999690 0.008728120 0.118564000 0.070053300 0.002376110 0.063807300 0.077115400 0.014959000
 228 1 0.216874000 0.051668900 0.044406300 0.116584000 0.094180500 0.047110100 0.015269900 0.010486600 0.043691800
 229 1 0.142677000 0.000300454 0.003689470 0.040617200 0.031315400 0.035236500 0.005115040 0.002944550 0.004336020
 230 1 0.209045000 0.018078400 0.042582500 0.077147000 0.042203700 0.002113540 0.348686000 0.365894000 0.071446300
 231 1 0.243065000 0.015477300 0.042520100 0.065673000 0.058718200 0.042019700 0.262559000 0.246723000 0.070746900
