dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 132 1 0.060170000 0.026894700 0.034485200 0.244852000 0.148637000 0.120691000 1.874330000 0.598760000 0.185746000
 133 1 0.127215000 0.059149000 0.063340100 0.183514000 0.092427300 0.056998500 0.671546000 0.176752000 0.020656400
 134 1 0.077609700 0.038419400 0.035159300 0.159074000 0.139426000 0.101862000 0.584225000 0.130777000 0.050239000
 135 1 0.039971500 0.028418900 0.013170300 0.118654000 0.106776000 0.031738800 0.981483000 0.667233000 0.249802000
 136 1 0.025128000 0.029230800 0.010113600 0.072611100 0.003538220 0.007959330 0.952840000 0.169686000 0.160752000
 137 1 0.116951000 0.035016400 0.004794830 0.641369000 0.444897000 0.233225000 1.877010000 0.254225000 0.119268000
 138 1 0.015968200 0.009704150 0.016199800 0.235782000 0.159000000 0.096905500 1.212900000 0.166866000 0.078766500
 139 1 0.004240690 0.032565400 0.003142550 0.008195620 0.042236000 0.004641820 0.181883000 0.441761000 0.114571000
 140 1 0.156477000 0.089190500 0.055117500 0.219473000 0.151003000 0.083655300 0.474879000 0.511339000 0.173818000
 141 1 0.090706100 0.007682280 0.001523240 0.181196000 0.109957000 0.057421700 0.658319000 0.274439000 0.049286100
 142 1 0.021456600 0.020182300 0.030073100 0.043731000 0.001696090 0.011744300 1.094510000 0.710844000 0.279889000
 143 1 0.048655800 0.000449280 0.012607200 0.120904000 0.035981400 0.029478600 1.796390000 0.584458000 0.315495000
 144 1 0.343417000 0.153692000 0.098171200 0.417467000 0.310811000 0.116379000 0.113464000 0.079120700 0.115734000
 145 1 0.249098000 0.144416000 0.057066700 0.291368000 0.216131000 0.114030000 1.456660000 0.503892000 0.250347000
 146 1 0.345756000 0.230243000 0.124533000 0.213194000 0.183132000 0.087260800 1.716760000 0.502274000 0.166196000
 147 1 0.050763600 0.020897300 0.007753890 0.233133000 0.126750000 0.023771500 0.813301000 0.899319000 0.461268000
 148 1 0.265044000 0.133522000 0.076257400 0.418737000 0.261052000 0.103166000 1.332730000 0.797783000 0.457178000
 149 1 0.079890000 0.030927800 0.030702300 0.063872300 0.002846820 0.007436360 0.427235000 0.568695000 0.217300000
 150 1 0.059459900 0.071858400 0.007338970 0.026768400 0.005562640 0.019796100 0.748845000 0.502791000 0.377813000
 151 1 0.121203000 0.051301300 0.042493200 0.058055900 0.070413600 0.021278200 0.520197000 0.829206000 0.423539000
 152 1 0.042792200 0.029641500 0.055364600 0.165004000 0.141888000 0.074853800 0.528312000 0.667860000 0.399717000
 153 1 0.280961000 0.121203000 0.063327700 0.037941300 0.019541400 0.016826500 0.506125000 0.311525000 0.007045860
 154 1 0.223432000 0.067753900 0.050812600 0.093624900 0.076367900 0.036601600 0.668830000 0.125047000 0.030585100
 155 1 0.008778520 0.024570500 0.024725400 0.216235000 0.151389000 0.108599000 0.803176000 0.707089000 0.233778000
 156 1 0.153333000 0.085095500 0.043475000 0.529979000 0.359264000 0.164853000 2.260860000 0.212841000 0.107911000
 157 1 0.046357100 0.024352800 0.026532400 0.330975000 0.238669000 0.101636000 1.404760000 0.038970700 0.060002200
 158 1 0.055719500 0.004955840 0.016440600 0.007985970 0.015343500 0.005666050 2.670790000 0.226169000 0.058994000
 159 1 0.132211000 0.058041100 0.030347200 0.134504000 0.085216900 0.020069300 0.334046000 0.597074000 0.242716000
 160 1 0.214960000 0.084166600 0.067789200 0.342106000 0.161145000 0.079054300 0.844110000 0.157899000 0.167276000
 161 1 0.023358300 0.019065900 0.012970000 0.122805000 0.073887700 0.046511700 1.386190000 0.497623000 0.176795000
 162 1 0.036055500 0.003629010 0.008219970 0.084310100 0.046872500 0.036414700 0.390064000 0.059631900 0.082324100
 163 1 0.032477500 0.031992600 0.001623380 0.223718000 0.122338000 0.069020900 0.714552000 0.573922000 0.215584000
 164 1 0.100250000 0.042603300 0.022944800 0.193876000 0.082888300 0.074317000 1.755460000 0.055246300 0.010185300
 165 1 0.292461000 0.128480000 0.063836500 0.108523000 0.046208100 0.016255300 2.955910000 0.330272000 0.153542000
 166 1 0.091939200 0.059187500 0.036905000 0.039727300 0.051878600 0.040318000 0.966415000 0.580094000 0.174978000
 167 1 0.018963200 0.015378800 0.007790520 0.425251000 0.277263000 0.094580700 0.040652100 0.164365000 0.008520690
 168 1 0.193369000 0.048748700 0.051229400 0.242817000 0.117038000 0.029513400 1.220500000 0.054126000 0.009978390
 169 1 0.105506000 0.059646100 0.026247900 0.019210100 0.087384500 0.025786700 1.476390000 0.329132000 0.141445000
 170 1 0.053327100 0.031850800 0.030128700 0.080251500 0.090075600 0.019384200 0.069706400 0.572724000 0.158842000
 171 1 0.177285000 0.067027400 0.022452100 0.167735000 0.052380000 0.023828200 0.509435000 0.015266100 0.008452760
 172 1 0.344210000 0.140896000 0.081477500 0.308028000 0.188698000 0.035184700 0.502610000 0.228819000 0.057105700
 173 1 0.138602000 0.029472000 0.015336100 0.038950300 0.041566300 0.083102200 0.047975500 0.334343000 0.117612000
 174 1 0.297450000 0.101118000 0.089864500 0.025320200 0.006078830 0.054521100 0.297389000 0.448034000 0.086590200
 175 1 0.037462100 0.035454600 0.001153140 0.387293000 0.204605000 0.148466000 0.220052000 0.440531000 0.135718000
 176 1 0.047242700 0.002585800 0.003158330 0.298868000 0.155980000 0.072527800 1.618480000 0.303249000 0.057884000
 177 1 0.319109000 0.120702000 0.069849400 0.152979000 0.126016000 0.064742500 1.547940000 0.266658000 0.097194600
 178 1 0.154201000 0.057247400 0.031724900 0.358740000 0.220977000 0.091769700 0.476094000 0.706881000 0.182832000
 179 1 0.120246000 0.034683400 0.003936430 0.480330000 0.311313000 0.167632000 0.626088000 0.236563000 0.009407770
 180 1 0.303562000 0.137637000 0.091867900 0.419431000 0.246464000 0.060539900 1.226500000 0.469235000 0.103907000
 181 1 0.126066000 0.056082500 0.018192800 0.282149000 0.158712000 0.104552000 0.833215000 0.133846000 0.055512500
 182 1 0.016316900 0.019891000 0.008680050 0.261839000 0.156018000 0.076609100 1.052860000 0.031549000 0.025547400
 183 1 0.013930000 0.019913400 0.004038700 0.456016000 0.294232000 0.121593000 0.698723000 0.097659700 0.116607000
 184 1 0.169400000 0.063070600 0.047036200 0.126414000 0.025003500 0.007909780 0.093804500 0.021388000 0.053773100
 185 1 0.167225000 0.077323100 0.024543000 0.180798000 0.113741000 0.080961600 1.088520000 0.603174000 0.166039000
 186 1 0.164721000 0.058275300 0.032539900 0.038406900 0.083666900 0.091432700 0.478973000 0.231183000 0.089877700
 187 1 0.049461400 0.033704300 0.028814400 0.008878940 0.023831700 0.009851570 0.319710000 0.630987000 0.197340000
 188 1 0.001644030 0.003405020 0.017021200 0.196683000 0.169855000 0.011541900 1.694190000 0.145899000 0.041942200
 189 1 0.012996800 0.051772000 0.025289900 0.036178300 0.031116800 0.008404610 0.413026000 0.088997600 0.089788000
 190 1 0.025158300 0.005763250 0.007609020 0.133312000 0.065474700 0.032755500 0.455997000 0.472277000 0.106034000
 191 1 0.111175000 0.066736100 0.028643500 0.014320700 0.002396930 0.001077920 1.221810000 0.375766000 0.035784300
 192 1 0.125090000 0.046376700 0.034375900 0.223837000 0.175214000 0.113520000 0.086800000 0.184509000 0.076868900
 193 1 0.130002000 0.021464300 0.028986400 0.169487000 0.085091600 0.083330100 0.843625000 0.325007000 0.080100200
 194 1 0.153829000 0.021624300 0.012692600 0.152317000 0.048910400 0.016697900 1.375230000 0.146114000 0.035548400
 195 1 0.234354000 0.074159000 0.032940400 0.119723000 0.023025100 0.013218700 0.190961000 0.134375000 0.012580800
 196 1 0.037845200 0.021560100 0.018929200 0.193126000 0.016944000 0.035463000 0.221316000 0.190028000 0.079405300
 197 1 0.076844100 0.032769900 0.007819130 0.316690000 0.207750000 0.097870500 0.563909000 0.112808000 0.026712800
 198 1 0.120665000 0.043131100 0.038351800 0.082499500 0.089821100 0.011353400 0.408233000 0.207563000 0.104637000
 199 1 0.126537000 0.023977600 0.001773630 0.202406000 0.142991000 0.141732000 0.356009000 0.719562000 0.206557000
 200 1 0.095309400 0.058172000 0.048190700 0.031522900 0.032971100 0.012980900 0.039027400 0.389361000 0.129953000
 201 1 0.093917400 0.019027500 0.005183990 0.007182100 0.031811600 0.042348400 2.214200000 0.445055000 0.081727700
 202 1 0.244973000 0.064190800 0.051199900 0.277355000 0.163990000 0.072307700 0.352380000 0.093460800 0.003681980
 203 1 0.138755000 0.035620300 0.019385100 0.199822000 0.064888700 0.062362200 0.987661000 0.070376300 0.047161700
 204 1 0.067475800 0.016916100 0.003993770 0.172554000 0.079611300 0.065781000 0.179595000 0.069926400 0.016989600
 205 1 0.074789000 0.006948740 0.011187900 0.169611000 0.084167100 0.076126100 0.552931000 0.108190000 0.015984100
 206 1 0.066013500 0.026296600 0.002387650 0.174891000 0.087569600 0.079306200 0.406341000 0.225589000 0.069431300
 207 1 0.274226000 0.078357800 0.042833000 0.162602000 0.094800200 0.006086750 0.516313000 0.627279000 0.177178000
 208 1 0.086261900 0.028411200 0.033314000 0.200816000 0.091444200 0.048711900 2.260560000 0.177499000 0.100857000
 209 1 0.058286000 0.013442600 0.015908200 0.529962000 0.316249000 0.156868000 2.108760000 0.311113000 0.103062000
 210 1 0.004564640 0.011443900 0.006931120 0.093414700 0.052230800 0.041025100 0.445336000 0.132659000 0.039544600
 211 1 0.134476000 0.031073600 0.020177900 0.161798000 0.072095100 0.045301400 1.302960000 0.328014000 0.100609000
 212 1 0.209537000 0.064279300 0.038019900 0.273846000 0.149650000 0.067702300 0.836511000 0.002357140 0.057678600
 213 1 0.086986600 0.039440700 0.038189400 0.174659000 0.075166000 0.061152100 0.106018000 0.165593000 0.060441100
 214 1 0.022780500 0.024111700 0.011472200 0.045071600 0.033237300 0.007558460 2.621620000 0.573616000 0.139846000
 215 1 0.066506300 0.001368460 0.000962052 0.078595400 0.012723900 0.027888700 0.856208000 0.572266000 0.177986000
 216 1 0.151195000 0.060041800 0.027728900 0.131132000 0.059865700 0.014746300 2.676760000 0.421695000 0.138745000
 217 1 0.020553500 0.005305950 0.007238400 0.053727500 0.044335200 0.037115400 0.166474000 0.286503000 0.063045000
 218 1 0.110560000 0.044760900 0.026808300 0.135444000 0.094805900 0.052153000 0.459421000 0.183426000 0.082878600
 219 1 0.076171300 0.014773000 0.014107000 0.030254200 0.033542600 0.000199223 0.181000000 0.116332000 0.023471600
 220 1 0.279166000 0.076154400 0.046545700 0.545713000 0.332997000 0.122652000 0.405020000 0.244097000 0.078743200
 221 1 0.058357300 0.006491650 0.019483200 0.156355000 0.102391000 0.037278100 2.455430000 0.160461000 0.075184800
 222 1 0.063349500 0.009225830 0.011643700 0.414690000 0.250937000 0.126754000 0.405104000 0.086614300 0.024525500
 223 1 0.084661200 0.026082100 0.014571300 0.265467000 0.138029000 0.061681400 1.349310000 0.285500000 0.120440000
 224 1 0.025547600 0.015623000 0.014765900 0.080039500 0.009247290 0.007642830 0.650717000 0.298393000 0.062042300
 225 1 0.096111600 0.022847500 0.006480620 0.094567900 0.039408700 0.056439300 0.682085000 0.095556600 0.003849890
 226 1 0.182978000 0.056853500 0.035780500 0.193098000 0.109469000 0.029793700 0.947910000 0.089162400 0.009982740
 227 1 0.163894000 0.028052100 0.024474000 0.247322000 0.117186000 0.049073800 0.555426000 0.510028000 0.141614000
 228 1 0.016878500 0.007360060 0.009768380 0.018658000 0.049419600 0.025635400 1.250340000 0.484142000 0.142363000
 229 1 0.005855730 0.022486500 0.020281000 0.394556000 0.249560000 0.083515700 0.396458000 0.067081800 0.005362340
 230 1 0.044522800 0.020192700 0.015034400 0.164863000 0.111671000 0.012026500 2.265700000 0.054454000 0.057031400
