dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 152 1 0.042955300 0.002386140 0.001807410 0.223330000 0.056170600 0.060535200 0.219988000 0.136879000 0.022910000
 153 1 0.041148200 0.002489550 0.009196130 0.101610000 0.009493320 0.040549700 0.339445000 0.237979000 0.121556000
 154 1 0.041148200 0.002489550 0.009083650 0.291527000 0.073294900 0.056485600 0.203218000 0.118935000 0.085659800
 155 1 0.040223500 0.002536860 0.005468440 0.113149000 0.014744800 0.037183400 0.343961000 0.232597000 0.086086500
 156 1 0.040223500 0.002536860 0.005149540 0.107535000 0.035524500 0.026706200 0.149634000 0.058267600 0.008961860
 157 1 0.039577700 0.002567480 0.005739560 0.280290000 0.071488100 0.083198000 0.320247000 0.237233000 0.017185900
 158 1 0.039577700 0.002567480 0.004730280 0.129368000 0.009976550 0.005413620 0.358679000 0.269115000 0.106986000
 159 1 0.038032600 0.002632020 0.006269400 0.039330800 0.015513700 0.010284800 0.313865000 0.233066000 0.102656000
 160 1 0.038032600 0.002632020 0.004049880 0.141609000 0.011848400 0.026357100 0.371195000 0.293109000 0.046002100
 161 1 0.034363900 0.002729230 0.009024310 0.209133000 0.056774400 0.040810600 0.503577000 0.389370000 0.260165000
 162 1 0.034363900 0.002729230 0.010572100 0.203823000 0.040507800 0.042174400 0.353073000 0.263822000 0.145355000
 163 1 0.033575800 0.002738420 0.005288130 0.179692000 0.041455500 0.019958700 0.229768000 0.150728000 0.079095200
 164 1 0.033575800 0.002738420 0.000509496 0.214172000 0.056849500 0.012332900 0.332877000 0.218818000 0.023998800
 165 1 0.032370900 0.002743460 0.003805170 0.172146000 0.035757200 0.067718700 0.383997000 0.242711000 0.059462500
 166 1 0.031032500 0.002735410 0.000816792 0.153413000 0.025838600 0.013205200 0.465096000 0.321789000 0.092256200
 167 1 0.031032500 0.002735410 0.001678920 0.151716000 0.025210400 0.024222300 0.226012000 0.119375000 0.002765440
 168 1 0.030347700 0.002725360 0.005547020 0.176949000 0.026828700 0.070282500 0.238206000 0.162930000 0.050395000
 169 1 0.030347700 0.002725360 0.001451830 0.172864000 0.019097700 0.064027800 0.317765000 0.196804000 0.053157100
 170 1 0.027329600 0.002628020 0.005566140 0.079836300 0.005631480 0.011471900 0.250634000 0.144118000 0.047018200
 171 1 0.027329600 0.002628020 0.002196360 0.134902000 0.007389160 0.033871800 0.278670000 0.174341000 0.074212500
 172 1 0.027096600 0.002616620 0.000475966 0.180945000 0.028538000 0.039138500 0.289951000 0.182729000 0.187675000
 173 1 0.027096600 0.002616620 0.000371894 0.150834000 0.007700040 0.013151200 0.182026000 0.103932000 0.027675600
 174 1 0.026256200 0.002570480 0.001747180 0.091476900 0.004912410 0.009882600 0.377304000 0.247544000 0.111920000
 175 1 0.026256200 0.002570480 0.000799368 0.111900000 0.005714360 0.017285000 0.177352000 0.083298200 0.010657600
 176 1 0.026191000 0.002566560 0.002013170 0.148405000 0.006385880 0.000665162 0.147052000 0.079064000 0.028314200
 177 1 0.026191000 0.002566560 0.000736629 0.117667000 0.009899730 0.022980000 0.202223000 0.125413000 0.048041400
 178 1 0.024912300 0.002479580 0.004063360 0.140426000 0.025630000 0.059459700 0.088005300 0.025884800 0.006737900
 179 1 0.024912300 0.002479580 0.003407650 0.111857000 0.014718700 0.006493120 0.228038000 0.139753000 0.044407800
 180 1 0.023663200 0.002374930 0.001000540 0.139796000 0.004696530 0.024792900 0.160796000 0.091474200 0.049800500
 181 1 0.023663200 0.002374930 0.001735090 0.080404200 0.004104900 0.000029388 0.122024000 0.061067300 0.004647830
 182 1 0.023144100 0.002325360 0.007021080 0.098278800 0.016737000 0.003705770 0.326756000 0.210013000 0.065896000
 183 1 0.023144100 0.002325360 0.005544450 0.086097700 0.011704800 0.014104500 0.099680900 0.026500900 0.018846000
 184 1 0.022084900 0.002212550 0.005126520 0.138605000 0.010154600 0.018172000 0.331043000 0.218736000 0.096250100
 185 1 0.022084900 0.002212550 0.004452380 0.131530000 0.006376100 0.038122900 0.193465000 0.101118000 0.060458400
 186 1 0.021683700 0.002165590 0.002349910 0.077546300 0.003102770 0.032631000 0.088244500 0.022726400 0.026263300
 187 1 0.021683700 0.002165590 0.002080540 0.077544300 0.002453420 0.032079900 0.328411000 0.223948000 0.075391000
 188 1 0.021051900 0.002086710 0.001841190 0.128827000 0.016178000 0.018292500 0.241977000 0.137756000 0.087288700
 189 1 0.021051900 0.002086710 0.003453260 0.082457400 0.002744580 0.002036480 0.118783000 0.037967800 0.017704200
 190 1 0.018747200 0.001744820 0.003068340 0.071247400 0.001797370 0.000125349 0.077560600 0.006210200 0.044895900
 191 1 0.018747200 0.001744820 0.004565820 0.054718200 0.001787180 0.005136930 0.133175000 0.068891800 0.036409900
 192 1 0.018191400 0.001648840 0.002712640 0.068716400 0.001275480 0.004088290 0.178577000 0.102049000 0.013954600
 193 1 0.018191400 0.001648840 0.002559270 0.074649600 0.000298914 0.026053100 0.241827000 0.146339000 0.083529400
 194 1 0.017536300 0.001528550 0.004355620 0.108131000 0.000783145 0.014585100 0.204773000 0.118307000 0.092681500
 195 1 0.016763100 0.001376260 0.000731526 0.067091800 0.001412180 0.028076100 0.048833800 0.018519200 0.002210570
 196 1 0.016763100 0.001376260 0.003297800 0.048410200 0.002902050 0.007155840 0.139501000 0.051185600 0.015631000
 197 1 0.016343500 0.001288830 0.004501980 0.112462000 0.016257400 0.040936100 0.187401000 0.100053000 0.057521800
 198 1 0.016343500 0.001288830 0.005840060 0.019428400 0.000515346 0.010557600 0.211111000 0.114345000 0.020448900
 199 1 0.015475100 0.001096810 0.005725150 0.066077800 0.004648040 0.006439800 0.203157000 0.107424000 0.094094400
 200 1 0.015475100 0.001096810 0.006038770 0.059645300 0.003923610 0.000095032 0.098885500 0.057210200 0.025707200
 201 1 0.015034100 0.000993444 0.003885980 0.072248400 0.016067100 0.041663100 0.235524000 0.124585000 0.025682400
