dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 204 1 0.002538430 0.002400890 0.001260760 0.100020000 0.018366300 0.000414802 0.045363200 0.055955900 0.005427560
 205 1 0.040376600 0.002939750 0.010275200 0.035271500 0.041753800 0.014091000 0.116975000 0.200418000 0.052405800
 206 1 0.025482200 0.001452630 0.006251820 0.157158000 0.091209800 0.037446400 0.325889000 0.328553000 0.133252000
 207 1 0.002469740 0.000821329 0.002360390 0.032839000 0.016153500 0.000635780 0.168476000 0.168768000 0.012408100
 208 1 0.020273200 0.001238250 0.002489130 0.036481400 0.028375100 0.032411400 0.202814000 0.206911000 0.012136600
 209 1 0.001143280 0.006971470 0.001069130 0.054135900 0.016956400 0.011982100 0.064479600 0.059806200 0.016917900
 210 1 0.004732940 0.008124090 0.000399245 0.068863400 0.016767700 0.006953080 0.233928000 0.245261000 0.063767300
 211 1 0.006519770 0.002863930 0.000894486 0.007531510 0.026340700 0.004310570 0.156799000 0.015696500 0.023069500
 212 1 0.005421780 0.004317300 0.000811801 0.017486800 0.013930900 0.005330460 0.273793000 0.295945000 0.096463400
 213 1 0.005208880 0.001722690 0.000225187 0.116628000 0.063060400 0.026242100 0.081139400 0.069284000 0.000241484
 214 1 0.012606500 0.000356831 0.004293920 0.101800000 0.049853300 0.046509700 0.858071000 0.110382000 0.041262400
 215 1 0.001002520 0.000570963 0.001628850 0.051801500 0.016515000 0.012737400 0.095357400 0.097155300 0.026577300
 216 1 0.023152800 0.002020650 0.006010210 0.025793300 0.005650960 0.001747320 0.039147300 0.041987300 0.024005900
 217 1 0.010882000 0.001503380 0.003346420 0.020587300 0.001559480 0.005509510 0.047021800 0.052087000 0.017451300
 218 1 0.002771800 0.003395290 0.002413010 0.087733500 0.004809880 0.028505400 0.722907000 0.294533000 0.099618100
 219 1 0.001526710 0.002651510 0.000355954 0.100342000 0.019724400 0.008281650 0.062610100 0.075287000 0.015997900
 220 1 0.010402500 0.006811850 0.003734380 0.209136000 0.068208800 0.041177900 0.577929000 0.595434000 0.245841000
 221 1 0.031117900 0.005583480 0.005056060 0.021573100 0.002920940 0.027152700 0.288733000 0.382257000 0.202082000
 222 1 0.012259000 0.000670715 0.000895863 0.023169200 0.022766300 0.009132110 0.166163000 0.162435000 0.032686800
 223 1 0.016286400 0.004892990 0.004998360 0.100684000 0.027446800 0.003838230 0.126488000 0.137454000 0.029796200
 224 1 0.018195300 0.004224150 0.004728480 0.053472600 0.013870900 0.033760600 0.180800000 0.214688000 0.038358600
 225 1 0.003961590 0.003027530 0.001361390 0.095569800 0.067566600 0.031371700 0.500584000 0.264924000 0.073320100
 226 1 0.008611330 0.001774220 0.004251700 0.066920500 0.029118000 0.018373100 0.268739000 0.299961000 0.083562800
 227 1 0.005735870 0.007446400 0.001571540 0.078108700 0.000437313 0.013588900 0.011201400 0.020390600 0.020186900
 228 1 0.021890900 0.006469040 0.001777330 0.024553500 0.037400200 0.008730190 0.068245700 0.051668000 0.000526441
 229 1 0.019219100 0.004047060 0.000165682 0.016791700 0.010299600 0.023159100 0.047034400 0.045136700 0.008352050
 230 1 0.030541800 0.000233019 0.007031910 0.034919600 0.017638300 0.002614230 0.133711000 0.133042000 0.051606600
